sentence|translation|sdg
En paralelo a este proyecto, comenzamos a desarrollar dedos biomecánicos para personas con amputaciones de dedos como mi tío carpintero, cuenta por su parte Alberto Martínez, quien tras su periodo de prácticas fue contratado por la compañía de Santillana, Geniotic, que también le costeó cursos de especialización |" ""In parallel to this project, we started developing biomechanical fingers for people with finger amputations like my uncle, a carpenter,"" recounts Alberto Martínez, who was hired by Santillana's company, Geniotic, after his internship, which also funded his specialization courses "|9
El estudiante repasó todas las tecnologías de fabricación aditiva, escaneado, modelado y diseño 3D buscando y testando las más idóneas para conseguir un proceso óptimo y viable para un producto de coste asequible | The student reviewed all additive manufacturing technologies, scanning, modeling, and 3D design looking for and testing the most suitable ones to achieve an optimal and viable process for an affordable product |9
Los prototipos desarrollados solucionaron el día a día de los usuarios para los que fueron diseñados y el resultado fue recogido en un Trabajo Final de Grado, dirigido por el profesor Juan Monzó y codirigido por Santillana, que no se publicó en abierto por el interés comercial de los logros alcanzados por el estudiante, convertido ahora en emprendedor | The developed prototypes solved the daily lives of the users for whom they were designed, and the result was included in a Final Degree Project, supervised by Professor Juan Monzó and co-directed by Santillana, which was not publicly published due to the commercial interest of the achievements made by the student, now turned entrepreneur |9
Somos una empresa disruptiva por nuestro enfoque innovador y tecnológico, resaltan Antonio García y Ramón Mancebo, también socios de Limbium |" ""We are a disruptive company due to our innovative and technological approach,"" highlight Antonio García and Ramón Mancebo, also partners of Limbium "|9
La empresa ha mostrado sus últimas prótesis desarrolladas, este jueves, en el aula de Industria 4.0 y ha mantenido una reunión, en pos de próximas colaboraciones, con el departamento de Ingeniería Mecánica, Materiales y Fabricación de la Escuela de Industriales | The company showcased its latest developed prostheses this Thursday in the Industry 4.0 classroom and held a meeting for upcoming collaborations with the Mechanical Engineering, Materials, and Manufacturing Department of the School of Industrial Engineers |9
Más de 100 de estudiantes voluntarios participan esta semana en Sport4Cancer.|More than 100 volunteer students participate this week in Sport4Cancer.|4
Más de 100 estudiantes de la UPCT participan como voluntarios en el evento Sport4Cancer, que se celebra esta semana en los municipios costeros del Mar Menor.|More than 100 UPCT students participate as volunteers in the Sport4Cancer event, which takes place this week in the coastal towns of Mar Menor.|4
En este evento internacional, con más de 120 actividades deportivas, se dan cita más de 12.000 deportistas de 12 países.|In this international event, with more than 120 sports activities, more than 12,000 athletes from 12 countries meet.|3
Los voluntarios de la UPCT, aportados por el Consejo de Estudiantes, ayudarán en el desarrollo de las actividades programadas en Cartagena, San Javier, San Pedro y Los Alcázares.|The UPCT volunteers, provided by the Student Council, will help in the development of the scheduled activities in Cartagena, San Javier, San Pedro, and Los Alcázares.|4
Realizarán tareas de apoyo, entre ellas acogida de los deportistas, control de accesos, control de resultados, apoyo en labores de organización, avituallamiento, entre otras.|They will carry out support tasks, including welcoming athletes, access control, results control, support in organizational tasks, supplies, among others.|4
El programa ofrece más de 120 actividades de disciplinas náuticas, acuáticas y de playa para todos los públicos.|The program offers more than 120 activities in nautical, aquatic, and beach disciplines for all audiences.|3
Se llevarán a cabo exhibiciones, competiciones federadas y actividades libres y gratuitas; por lo que quienes asistan podrán participar y acudir como espectadores a actividades de todo tipo: rocódromo, láser tag, karting, exhibición de hípica o competición de tiro con arco, entre otras.|Exhibitions, federated competitions, and free activities will take place; so those attending can participate and attend as spectators in all kinds of activities: climbing wall, laser tag, go-karting, equestrian exhibition, archery competition, among others.|3
Entre las actividades deportivas con fines solidarios destaca la Carrera Solidaria y Marcha Solidaria 5K y 10K con la que se pretende recaudar 20.000 euros para la Asociación Española Contra el Cáncer.|Among the sports activities with solidarity purposes, the Solidarity Race and Solidarity Walk 5K and 10K stand out, aiming to raise 20,000 euros for the Spanish Association Against Cancer.|3
Este evento multideportivo europeo se celebra entre el 20 y el 23 de abril y está financiado por la Comisión Europea bajo el programa Erasmus+.|This European multi-sport event is held between April 20 and 23 and is funded by the European Commission under the Erasmus+ program.|4
La Unidad de Estudiantes de la UPT y el Consejo de Estudiantes promueven la participación del alumnado en actividades de voluntariado.|The UPT Students' Unit and the Student Council promote student participation in volunteering activities.|4
Cada año participan alumnos de diferentes centros en programas impulsados desde la Universidad y otras instituciones, como el Ayuntamiento de Cartagena.|Every year, students from different centers participate in programs driven by the University and other institutions, such as the Cartagena City Council.|4
La UPCT ha titulado a más de trescientos arquitectos y arquitectas, en proporción casi idéntica, desde que hace quince años se implantaran en Cartagena los estudios que habilitan para ejercer esta profesión que combina los conocimientos técnicos, artísticos y humanísticos. | UPCT has awarded degrees to more than three hundred architects, in almost identical proportion, since the programs enabling this profession that combines technical, artistic, and humanistic knowledge were implemented in Cartagena fifteen years ago. |9
La Politécnica conmemora este año la efeméride con una muestra de los mejores proyectos finales de carrera realizados en el grado en Arquitectura. | This year, the Polytechnic commemorates the anniversary with an exhibition of the best final projects carried out in the Architecture degree. |9
